Title,Name,Address,Country,Gender,Age,Buy_for,Favourites,Time,Date,Username
MR,BORIS111653,24248063-Boris Road-Doris Town,USA,M,51-70,Friends,Adventure,22:50:07,27/02/2000,user_4124121
MR,BORIS144901,63343000-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,01:18:32,20/02/2000,user_4852055
MR,BORIS92931,74077070-Boris Road-Doris Town,UK,M,71+,Other,Sci-Fi,19:13:42,18/02/2000,user_2787230
MR,BORIS138990,17912450-Boris Road-Doris Town,USA,M,51-70,Myself,Comedy,00:14:59,22/02/2000,user_1432231
MR,BORIS19801,14410034-Boris Road-Doris Town,UK,M,31-40,Family,Children,16:58:36,27/02/2000,user_2473593
MRS,DORIS16758,86285908-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,07:37:07,26/02/2000,user_2384037
MR,BORIS37571,69716196-Boris Road-Doris Town,OuterMongolia,M,31-40,Family,Children,22:47:28,23/02/2000,user_2162687
MR,BORIS150100,42551335-Boris Road-Doris Town,USA,M,31-40,Other,Musical,12:48:07,23/02/2000,user_2120441
MISS,DORIS37080,58717885-Boris Road-Doris Town,OuterMongolia,F,21-30,Other,Drama,11:09:11,25/02/2000,user_1981336
MISS,DORIS81578,44371053-Boris Road-Doris Town,USA,F,51-70,Other,Western,15:27:52,26/02/2000,user_4982077
MR,BORIS1386,13288950-Boris Road-Doris Town,OuterMongolia,M,21-30,Family,Drama,02:07:31,24/02/2000,user_2912699
MR,BORIS121500,27069252-Boris Road-Doris Town,USA,M,21-30,Myself,Children,04:24:05,19/02/2000,user_1930781
MR,BORIS23985,81012249-Boris Road-Doris Town,UK,M,71+,Other,Western,22:06:28,25/02/2000,user_2221838
MR,BORIS127157,26611838-Boris Road-Doris Town,OuterMongolia,M,21-30,Other,Western,00:23:55,23/02/2000,user_3177935
MR,BORIS101298,62896193-Boris Road-Doris Town,OuterMongolia,M,71+,Other,Musical,23:54:50,22/02/2000,user_709948
MR,BORIS143391,17867302-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,11:21:01,21/02/2000,user_2859421
MISS,DORIS13415,1656176-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,19:52:07,22/02/2000,user_1539562
MISS,DORIS149876,47874922-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,19:23:29,17/02/2000,user_3910384
MRS,DORIS56665,97016886-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,16:48:42,22/02/2000,user_3796704
MR,BORIS57163,77505661-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,08:46:25,27/02/2000,user_4896448
MR,BORIS36852,13671248-Boris Road-Doris Town,OuterMongolia,M,31-40,Family,Adventure,01:58:40,24/02/2000,user_3769486
MR,BORIS80177,92771729-Boris Road-Doris Town,OuterMongolia,M,51-70,Other,Horror,18:38:08,23/02/2000,user_3127962
MR,BORIS40215,39737325-Boris Road-Doris Town,UK,M,31-40,Family,Children,23:48:45,23/02/2000,user_1844942
MISS,DORIS51212,12151332-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,11:25:55,20/02/2000,user_4274729
MR,BORIS49906,50908707-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,04:48:16,17/02/2000,user_3361978
MISS,DORIS37014,72302327-Boris Road-Doris Town,UK,F,71+,Other,Children,16:56:45,27/02/2000,user_3502465
MR,BORIS126364,12012564-Boris Road-Doris Town,UK,M,71+,Friends,Musical,10:59:26,18/02/2000,user_728671
MR,BORIS55137,64037066-Boris Road-Doris Town,UK,M,31-40,Other,Horror,12:49:19,22/02/2000,user_2289171
MISS,DORIS15245,82310377-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,20:27:00,27/02/2000,user_289764
MR,BORIS37738,55713354-Boris Road-Doris Town,UK,M,31-40,Family,Comedy,15:31:18,20/02/2000,user_4428564
MISS,DORIS72300,43832520-Boris Road-Doris Town,OuterMongolia,F,21-30,Friends,Children,05:51:12,19/02/2000,user_1918045
MRS,DORIS76488,32914251-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,12:40:05,22/02/2000,user_3476163
MR,BORIS1345,82230653-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,16:27:32,25/02/2000,user_797618
MR,BORIS83347,8408822-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,22:03:50,23/02/2000,user_4214749
MR,BORIS8517,90856287-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,22:45:23,20/02/2000,user_4394304
MR,BORIS13979,51253690-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,00:44:58,18/02/2000,user_2982481
MRS,DORIS52019,64796884-Boris Road-Doris Town,UK,F,31-40,Family,Children,02:39:47,25/02/2000,user_136840
MISS,DORIS4477,11240886-Boris Road-Doris Town,UK,F,51-70,Myself,Comedy,14:53:41,24/02/2000,user_3598750
MR,BORIS81899,86448362-Boris Road-Doris Town,UK,M,51-70,Myself,Horror,09:49:29,27/02/2000,user_1295213
MR,BORIS13963,61986056-Boris Road-Doris Town,USA,M,21-30,Myself,Western,22:05:18,25/02/2000,user_3890558
MISS,DORIS93234,62121938-Boris Road-Doris Town,UK,F,21-30,Family,Drama,06:11:37,22/02/2000,user_4526406
MR,BORIS46375,27049992-Boris Road-Doris Town,USA,M,31-40,Friends,Adventure,03:26:38,18/02/2000,user_3655084
MISS,DORIS25535,77667172-Boris Road-Doris Town,UK,F,31-40,Family,Children,00:03:33,23/02/2000,user_75650
MISS,DORIS42384,17571166-Boris Road-Doris Town,USA,F,31-40,Family,Sci-Fi,22:41:49,22/02/2000,user_2053053
MR,BORIS64029,71850501-Boris Road-Doris Town,UK,M,51-70,Family,Horror,17:01:26,24/02/2000,user_1514861
MRS,DORIS8211,9419254-Boris Road-Doris Town,UK,F,31-40,Family,Children,18:31:37,22/02/2000,user_4378622
MISS,DORIS148770,4782573-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,09:22:39,26/02/2000,user_34692
MR,BORIS37147,71481935-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,20:09:29,20/02/2000,user_425629
MISS,DORIS43238,93058433-Boris Road-Doris Town,UK,F,21-30,Friends,Children,06:32:29,24/02/2000,user_2977360
MISS,DORIS1305,38768397-Boris Road-Doris Town,UK,F,31-40,Friends,Adventure,08:45:13,17/02/2000,user_2077929
MR,BORIS94852,27506106-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,18:39:32,20/02/2000,user_4826634
MISS,DORIS124537,22460818-Boris Road-Doris Town,USA,F,71+,Friends,Western,11:08:04,18/02/2000,user_1319070
MR,BORIS9904,87622970-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,05:38:14,20/02/2000,user_4282413
MR,BORIS72552,41712097-Boris Road-Doris Town,UK,M,71+,Myself,Horror,14:35:54,19/02/2000,user_852152
MRS,DORIS71708,10874493-Boris Road-Doris Town,USA,F,31-40,Other,Comedy,13:42:53,21/02/2000,user_1764238
MR,BORIS106897,20036544-Boris Road-Doris Town,OuterMongolia,M,31-40,Myself,Western,05:02:31,23/02/2000,user_1622839
MISS,DORIS39532,74982351-Boris Road-Doris Town,OuterMongolia,F,51-70,Family,Adventure,02:13:34,18/02/2000,user_1278447
MISS,DORIS141500,76972922-Boris Road-Doris Town,OuterMongolia,F,21-30,Myself,Western,02:29:37,24/02/2000,user_3270468
MR,BORIS25717,5263875-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,20:34:01,15/02/2000,user_2609850
MISS,DORIS30370,71187897-Boris Road-Doris Town,OuterMongolia,F,51-70,Myself,Sci-Fi,20:48:15,26/02/2000,user_1373893
MISS,DORIS113267,44119920-Boris Road-Doris Town,OuterMongolia,F,21-30,Family,Musical,12:11:49,17/02/2000,user_1200557
MISS,DORIS131436,2799721-Boris Road-Doris Town,UK,F,31-40,Family,Children,01:10:19,22/02/2000,user_4942055
MRS,DORIS149830,95192633-Boris Road-Doris Town,OuterMongolia,F,51-70,Myself,Sci-Fi,22:40:24,24/02/2000,user_2971615
MISS,DORIS39420,54810034-Boris Road-Doris Town,UK,F,71+,Other,Horror,15:28:09,25/02/2000,user_1082840
MISS,DORIS17388,47614660-Boris Road-Doris Town,UK,F,31-40,Family,Children,07:14:53,22/02/2000,user_4155436
MR,BORIS33996,76589683-Boris Road-Doris Town,OuterMongolia,M,51-70,Myself,Horror,08:13:45,23/02/2000,user_4727688
MISS,DORIS1435,37103140-Boris Road-Doris Town,USA,F,31-40,Myself,Drama,02:08:50,22/02/2000,user_2745476
MISS,DORIS96589,79591665-Boris Road-Doris Town,USA,F,71+,Friends,Adventure,20:12:43,27/02/2000,user_4037504
MISS,DORIS146792,83241480-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,11:52:13,22/02/2000,user_426901
MISS,DORIS70810,92446602-Boris Road-Doris Town,OuterMongolia,F,51-70,Other,Adventure,07:00:13,18/02/2000,user_2297837
MISS,DORIS33038,17791894-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,04:45:39,19/02/2000,user_4439527
MR,BORIS7655,90468507-Boris Road-Doris Town,UK,M,21-30,Other,Western,13:34:21,21/02/2000,user_3155344
MRS,DORIS125110,35744940-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,16:34:29,27/02/2000,user_3571150
MR,BORIS82890,70988872-Boris Road-Doris Town,OuterMongolia,M,51-70,Other,Adventure,19:46:31,24/02/2000,user_1800382
MR,BORIS4408,13870548-Boris Road-Doris Town,OuterMongolia,M,21-30,Myself,Sci-Fi,18:26:42,16/02/2000,user_3507598
MR,BORIS81903,70731138-Boris Road-Doris Town,USA,M,51-70,Family,Comedy,00:23:47,25/02/2000,user_2317252
MR,BORIS148611,39119770-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,14:59:54,24/02/2000,user_1924149
MISS,DORIS1673,8840177-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,06:09:30,21/02/2000,user_2736681
MISS,DORIS26448,23086678-Boris Road-Doris Town,OuterMongolia,F,71+,Family,Musical,09:38:51,19/02/2000,user_3168197
MRS,DORIS81,42376806-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,10:41:56,27/02/2000,user_4725513
MR,BORIS33771,73974392-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,08:09:35,22/02/2000,user_4379564
MR,BORIS40444,4271344-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,05:20:21,20/02/2000,user_1494458
MR,BORIS32710,57748534-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,02:35:25,24/02/2000,user_138979
MR,BORIS89926,94323667-Boris Road-Doris Town,USA,M,51-70,Myself,Horror,19:26:13,25/02/2000,user_1110118
MR,BORIS143229,19240069-Boris Road-Doris Town,OuterMongolia,M,31-40,Other,Sci-Fi,19:06:31,22/02/2000,user_3307786
MRS,DORIS150615,25432389-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,01:51:44,25/02/2000,user_4330785
MISS,DORIS918,57645782-Boris Road-Doris Town,UK,F,71+,Other,Horror,01:14:10,26/02/2000,user_3811900
MRS,DORIS118932,1553480-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,19:22:02,16/02/2000,user_1829405
MR,BORIS1684,28434483-Boris Road-Doris Town,USA,M,31-40,Other,Western,18:28:40,20/02/2000,user_2100732
MR,BORIS101782,87571888-Boris Road-Doris Town,UK,M,31-40,Family,Children,08:20:16,19/02/2000,user_1641166
MRS,DORIS10581,19471341-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,10:47:42,21/02/2000,user_4356636
MR,BORIS67895,33590326-Boris Road-Doris Town,OuterMongolia,M,51-70,Myself,Musical,15:00:45,21/02/2000,user_3198435
MR,BORIS123456,16019081-Boris Road-Doris Town,OuterMongolia,M,31-40,Friends,Sci-Fi,00:19:31,15/02/2000,user_1459451
MR,BORIS31566,10236207-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,06:18:27,19/02/2000,user_1559383
MR,BORIS64210,35846801-Boris Road-Doris Town,UK,M,31-40,Other,Children,11:18:59,23/02/2000,user_2861262
MR,BORIS155010,10451416-Boris Road-Doris Town,UK,M,71+,Myself,Adventure,18:43:26,15/02/2000,user_4917254
MISS,DORIS83265,26439711-Boris Road-Doris Town,UK,F,21-30,Myself,Musical,07:53:59,23/02/2000,user_2109222
MR,BORIS1516,59546759-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,05:22:36,21/02/2000,user_349550
MR,BORIS153468,44896818-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,12:18:30,23/02/2000,user_1365262
MRS,DORIS115776,58790654-Boris Road-Doris Town,USA,F,31-40,Other,Comedy,02:40:34,23/02/2000,user_1560870
MR,BORIS9030,29147246-Boris Road-Doris Town,UK,M,51-70,Family,Children,07:51:51,22/02/2000,user_825441
MR,BORIS45448,41225326-Boris Road-Doris Town,UK,M,51-70,Myself,Comedy,18:11:16,20/02/2000,user_256807
MR,BORIS67516,99129546-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,00:49:17,25/02/2000,user_1052210
MR,BORIS116786,40633836-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,23:42:53,15/02/2000,user_3582614
MR,BORIS65514,30678823-Boris Road-Doris Town,OuterMongolia,M,31-40,Friends,Horror,00:26:02,22/02/2000,user_2890958
MR,BORIS154454,75998218-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,03:13:30,23/02/2000,user_2947592
MISS,DORIS24469,97122518-Boris Road-Doris Town,USA,F,31-40,Other,Comedy,10:57:23,21/02/2000,user_4913882
MISS,DORIS7245,7360967-Boris Road-Doris Town,USA,F,71+,Myself,Children,11:22:58,19/02/2000,user_2012313
MRS,DORIS104968,19915442-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,02:10:53,27/02/2000,user_525334
MISS,DORIS57594,73626872-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,10:22:51,27/02/2000,user_4638448
MRS,DORIS46992,90562779-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,17:31:25,25/02/2000,user_3133428
MRS,DORIS14942,63472336-Boris Road-Doris Town,UK,F,31-40,Family,Children,22:21:37,27/02/2000,user_3735314
MISS,DORIS55467,96014031-Boris Road-Doris Town,USA,F,31-40,Other,Western,07:15:23,25/02/2000,user_2838692
MR,BORIS145018,74406373-Boris Road-Doris Town,UK,M,71+,Friends,Sci-Fi,06:29:29,23/02/2000,user_574596
MR,BORIS51770,59060191-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,01:05:42,25/02/2000,user_4829974
MR,BORIS75438,72333281-Boris Road-Doris Town,OuterMongolia,M,31-40,Other,Western,01:24:14,21/02/2000,user_1547762
MR,BORIS107423,6793230-Boris Road-Doris Town,UK,M,71+,Family,Adventure,16:48:13,24/02/2000,user_4109416
MR,BORIS102395,76379994-Boris Road-Doris Town,UK,M,31-40,Family,Children,22:52:09,24/02/2000,user_3088641
MISS,DORIS88492,62178428-Boris Road-Doris Town,USA,F,71+,Other,Musical,18:01:10,19/02/2000,user_4711898
MR,BORIS36549,86922698-Boris Road-Doris Town,OuterMongolia,M,31-40,Family,Sci-Fi,04:56:35,19/02/2000,user_4289891
MR,BORIS132962,43981362-Boris Road-Doris Town,OuterMongolia,M,71+,Myself,Children,03:25:01,18/02/2000,user_1853985
MISS,DORIS17489,17386981-Boris Road-Doris Town,OuterMongolia,F,51-70,Family,Adventure,22:12:41,23/02/2000,user_224273
MR,BORIS68291,80489492-Boris Road-Doris Town,OuterMongolia,M,51-70,Family,Western,21:28:25,26/02/2000,user_489531
MRS,DORIS23397,182336-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,10:17:47,26/02/2000,user_2787604
MISS,DORIS46684,49650351-Boris Road-Doris Town,USA,F,51-70,Other,Drama,13:05:18,20/02/2000,user_571567
MISS,DORIS29220,5355713-Boris Road-Doris Town,OuterMongolia,F,51-70,Other,Adventure,10:56:28,18/02/2000,user_3675675
MR,BORIS130335,52433430-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,00:02:57,20/02/2000,user_693189
MR,BORIS52734,49057208-Boris Road-Doris Town,OuterMongolia,M,51-70,Family,Children,01:29:12,19/02/2000,user_63135
MR,BORIS61000,69031198-Boris Road-Doris Town,OuterMongolia,M,71+,Family,Horror,02:16:49,26/02/2000,user_2848972
MR,BORIS47374,45130213-Boris Road-Doris Town,USA,M,31-40,Family,Sci-Fi,08:10:09,25/02/2000,user_3826162
MR,BORIS43080,96125902-Boris Road-Doris Town,OuterMongolia,M,21-30,Other,Drama,06:51:44,20/02/2000,user_4172260
MRS,DORIS73147,77074198-Boris Road-Doris Town,UK,F,31-40,Family,Children,22:34:33,19/02/2000,user_1028089
MR,BORIS128026,89761023-Boris Road-Doris Town,OuterMongolia,M,21-30,Family,Adventure,23:43:57,27/02/2000,user_1660534
MR,BORIS40146,99720553-Boris Road-Doris Town,USA,M,21-30,Other,Comedy,00:39:33,25/02/2000,user_4715749
MR,BORIS105722,79660568-Boris Road-Doris Town,UK,M,21-30,Friends,Horror,23:01:07,24/02/2000,user_1855365
MISS,DORIS518,38832660-Boris Road-Doris Town,UK,F,31-40,Other,Adventure,00:13:46,14/02/2000,user_301737
MRS,DORIS121784,49446533-Boris Road-Doris Town,UK,F,71+,Friends,Musical,20:23:45,16/02/2000,user_322458
MR,BORIS11342,57697937-Boris Road-Doris Town,USA,M,21-30,Myself,Adventure,12:34:41,19/02/2000,user_2471324
MR,BORIS86489,62152452-Boris Road-Doris Town,UK,M,31-40,Family,Western,01:58:22,26/02/2000,user_806717
MISS,DORIS107277,36213108-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,12:19:38,22/02/2000,user_1394270
MRS,DORIS152494,35836539-Boris Road-Doris Town,UK,F,31-40,Myself,Comedy,00:45:29,25/02/2000,user_2073620
MR,BORIS119787,70132655-Boris Road-Doris Town,UK,M,71+,Family,Children,04:36:38,24/02/2000,user_2913683
MR,BORIS100211,19127550-Boris Road-Doris Town,USA,M,31-40,Family,Sci-Fi,02:29:00,24/02/2000,user_521109
MR,BORIS40129,32390895-Boris Road-Doris Town,OuterMongolia,M,71+,Other,Horror,00:28:31,20/02/2000,user_4754838
MR,BORIS133840,66143506-Boris Road-Doris Town,UK,M,71+,Myself,Musical,01:21:04,19/02/2000,user_4962033
MR,BORIS102305,10800518-Boris Road-Doris Town,OuterMongolia,M,31-40,Myself,Western,05:36:09,27/02/2000,user_1898843
MR,BORIS43776,9250925-Boris Road-Doris Town,USA,M,21-30,Other,Children,04:40:02,24/02/2000,user_4987729
MRS,DORIS15550,26469166-Boris Road-Doris Town,USA,F,51-70,Other,Musical,00:56:12,21/02/2000,user_2981347
MR,BORIS33670,85135451-Boris Road-Doris Town,USA,M,51-70,Other,Children,22:13:51,25/02/2000,user_1112077
MR,BORIS84565,70547192-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,17:14:44,24/02/2000,user_1852758
MR,BORIS27286,15677476-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,21:20:40,25/02/2000,user_2154399
MISS,DORIS26199,76497125-Boris Road-Doris Town,OuterMongolia,F,21-30,Friends,Musical,15:56:01,24/02/2000,user_4514326
MR,BORIS148294,77250818-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,15:59:25,25/02/2000,user_1483178
MRS,DORIS127731,52922856-Boris Road-Doris Town,UK,F,51-70,Other,Children,03:38:10,19/02/2000,user_3351981
MR,BORIS28992,5495487-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,04:27:56,23/02/2000,user_1636819
MR,BORIS53561,14912852-Boris Road-Doris Town,OuterMongolia,M,71+,Other,Adventure,15:25:53,22/02/2000,user_1199346
MR,BORIS119222,23788933-Boris Road-Doris Town,OuterMongolia,M,31-40,Family,Sci-Fi,21:19:42,23/02/2000,user_756300
MR,BORIS60479,67775531-Boris Road-Doris Town,OuterMongolia,M,51-70,Myself,Drama,22:41:22,24/02/2000,user_3776504
MISS,DORIS97791,4382862-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,09:53:21,18/02/2000,user_2668133
MRS,DORIS51247,65135429-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,18:28:34,23/02/2000,user_2534201
MR,BORIS117075,34896560-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,11:24:37,24/02/2000,user_2933076
MRS,DORIS89942,99344168-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,01:31:13,25/02/2000,user_4815564
MISS,DORIS29775,24308596-Boris Road-Doris Town,OuterMongolia,F,71+,Myself,Sci-Fi,17:49:11,17/02/2000,user_3262193
MR,BORIS43747,56227288-Boris Road-Doris Town,OuterMongolia,M,51-70,Family,Western,03:53:07,21/02/2000,user_982928
MISS,DORIS149160,80560285-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,08:31:48,26/02/2000,user_4579429
MISS,DORIS88024,74478707-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,16:34:55,20/02/2000,user_22992
MR,BORIS14632,88363287-Boris Road-Doris Town,USA,M,71+,Other,Musical,21:33:26,26/02/2000,user_416968
MISS,DORIS52635,23232379-Boris Road-Doris Town,USA,F,31-40,Myself,Adventure,15:06:13,21/02/2000,user_1800039
MR,BORIS116023,5250793-Boris Road-Doris Town,USA,M,51-70,Friends,Horror,02:51:42,18/02/2000,user_4103263
MISS,DORIS39417,3575456-Boris Road-Doris Town,OuterMongolia,F,21-30,Other,Musical,12:16:11,23/02/2000,user_1691494
MR,BORIS15303,74100683-Boris Road-Doris Town,UK,M,31-40,Friends,Comedy,10:57:45,27/02/2000,user_1617800
MR,BORIS149088,76727007-Boris Road-Doris Town,USA,M,51-70,Friends,Western,06:24:01,21/02/2000,user_4736489
MR,BORIS104788,34055797-Boris Road-Doris Town,USA,M,31-40,Friends,Western,22:39:38,20/02/2000,user_1730250
MISS,DORIS150515,32887034-Boris Road-Doris Town,OuterMongolia,F,51-70,Family,Sci-Fi,07:17:07,26/02/2000,user_4084969
MR,BORIS84608,30864771-Boris Road-Doris Town,UK,M,21-30,Family,Horror,12:02:25,21/02/2000,user_1675404
MISS,DORIS111348,12002158-Boris Road-Doris Town,OuterMongolia,F,31-40,Family,Drama,20:17:31,23/02/2000,user_3826936
MR,BORIS35637,82696473-Boris Road-Doris Town,UK,M,31-40,Friends,Drama,18:08:11,27/02/2000,user_2270139
MISS,DORIS41072,37072455-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,19:09:20,20/02/2000,user_4458128
MR,BORIS77959,58564511-Boris Road-Doris Town,USA,M,71+,Family,Children,12:54:28,23/02/2000,user_2247854
MISS,DORIS11717,71120326-Boris Road-Doris Town,OuterMongolia,F,71+,Friends,Drama,17:03:37,21/02/2000,user_3235153
MISS,DORIS71602,98487924-Boris Road-Doris Town,USA,F,51-70,Friends,Horror,20:12:07,24/02/2000,user_3355535
MR,BORIS15757,62637000-Boris Road-Doris Town,OuterMongolia,M,71+,Family,Sci-Fi,18:00:25,22/02/2000,user_640888
MR,BORIS135802,4183459-Boris Road-Doris Town,USA,M,31-40,Friends,Western,23:05:52,22/02/2000,user_4431097
MR,BORIS88617,51811907-Boris Road-Doris Town,UK,M,51-70,Myself,Drama,02:30:56,23/02/2000,user_3310818
MISS,DORIS128294,55402430-Boris Road-Doris Town,UK,F,31-40,Family,Children,13:43:52,20/02/2000,user_1734142
MISS,DORIS134149,74409557-Boris Road-Doris Town,UK,F,71+,Family,Adventure,10:16:30,16/02/2000,user_934116
MRS,DORIS152359,52690562-Boris Road-Doris Town,UK,F,21-30,Family,Sci-Fi,16:54:25,20/02/2000,user_4761554
MRS,DORIS78778,13641874-Boris Road-Doris Town,UK,F,51-70,Myself,Drama,19:53:26,22/02/2000,user_3537338
MR,BORIS34313,62660852-Boris Road-Doris Town,USA,M,31-40,Other,Musical,22:32:58,27/02/2000,user_466252
MRS,DORIS137605,28364632-Boris Road-Doris Town,USA,F,21-30,Myself,Adventure,07:43:54,25/02/2000,user_3166924
MISS,DORIS148144,17239767-Boris Road-Doris Town,UK,F,71+,Friends,Drama,18:05:09,17/02/2000,user_310044
MISS,DORIS81508,83101205-Boris Road-Doris Town,UK,F,71+,Friends,Comedy,22:48:10,20/02/2000,user_2482890
MISS,DORIS153654,13892554-Boris Road-Doris Town,UK,F,21-30,Friends,Musical,02:49:03,22/02/2000,user_1324337
MISS,DORIS120683,88656363-Boris Road-Doris Town,USA,F,21-30,Other,Drama,01:05:28,22/02/2000,user_3007747
MISS,DORIS87448,68585903-Boris Road-Doris Town,OuterMongolia,F,71+,Myself,Drama,12:42:46,16/02/2000,user_207549
MR,BORIS56799,17851002-Boris Road-Doris Town,USA,M,71+,Myself,Western,12:51:50,19/02/2000,user_3213249
MR,BORIS108926,79673768-Boris Road-Doris Town,UK,M,31-40,Other,Comedy,12:15:30,21/02/2000,user_1817433
MISS,DORIS85130,71615340-Boris Road-Doris Town,USA,F,51-70,Myself,Adventure,10:25:10,24/02/2000,user_2378883
MISS,DORIS153540,71101582-Boris Road-Doris Town,OuterMongolia,F,51-70,Friends,Musical,08:55:24,20/02/2000,user_4874430
